,L_qpc,max_time,tsteps,bond_index,band_width,k0,J_prime,t,Omega,vg,time_at_bond,bond_fit_error,time_f_free,time_f_int,xf_avg_free,xf_avg_int,Transmision_tot,Transmission_k0,r_density_free,r_density_int,last_density_free,last_density_int,last_density_max,time_last_density_max,bond_density_max,min_purity,max_VN_entropy,entanglement_timeskip,T_mean,ddot0,kick,theta_f,phi_f,delta_phi,dd_density_hit
1543,21,18.0,400,7,0.5,0.39269908169872414,1.0,0.1,0.2,0.7653668647301796,1.712829536270854,0.016475038551382607,27.437822262403905,25.23096290404563,11.350767353809264,11.350767353809264,0.35936020469386487,0.07294090057224276,0.7433957613914818,0.7433957613914818,0.0061480701174566905,0.0061480701174566905,0.6082944330632662,11.864661654135338,0.5373685623112159,0.9897495726956222,0.032280055755871395,10,0.9485663800723257,fixed,0.28530383385790464,2.295245289325302,1.3780039543199365,0.19279237247496006,0.8792729786950713
1544,21,18.0,400,7,0.5,0.7853981633974483,1.0,0.5,0.05,1.414213562373095,1.7087490812044424,0.011617390900820724,14.849242404917499,14.4366711425623,15.542409585594184,15.936039039761221,0.47077667203684875,0.33765781656359084,0.9849721578623426,0.9781345260180294,0.14381504542500068,0.10518436902060618,0.6048708107724595,11.864661654135338,0.5571069512526623,0.9991792615340782,0.0036118445498207843,10,0.8857550464857233,fixed,0.06435081763070531,0.42479156303992943,1.4773319027434455,0.09346442405145106,0.034276827556847245
1545,21,18.0,400,7,2.0,1.1780972450961724,1.0,0.4,0.05,1.8477590650225735,1.9200711033069027,0.010316148954342989,11.365118103070136,11.66160090593845,18.11317917263876,18.11317917263876,0.512197130099387,0.5342415451865271,0.9799754341425121,0.9799754341425121,0.564330600091985,0.564330600091985,0.5939805469663577,11.00751879699248,0.5201227254393002,0.9990613128041066,0.0040680548371329036,10,0.8447934751709247,fixed,0.06197586480336317,2.148803871215575,1.5214694127364607,0.04932691405843581,0.028791572867796805
1546,21,18.0,400,7,2.0,0.39269908169872414,1.0,0.4,0.0,0.7653668647301796,3.563859274662224,0.0665673188794264,27.437822262403905,27.081992642437,13.873130090653373,13.873130090653373,0.17918203327809823,0.1336084642812005,0.886887031987412,0.886887031987412,0.04369150827375553,0.04369150827375553,0.2399219197995177,11.864661654135338,0.35698961716482336,0.9999770969869871,0.0001417411801467414,10,0.880249325223591,fixed,0.0,2.916939210764467,1.52155478332109,0.04924154347380649,0.02749676535671797
1547,21,18.0,400,7,2.0,1.1780972450961724,1.0,0.1,0.01,1.8477590650225735,1.915792238455833,0.010074125387073432,11.365118103070136,11.65732204108738,18.16595985514502,18.16595985514502,0.5463821093693424,0.5715544293274983,0.9826969164991618,0.9826969164991618,0.5628507589997656,0.5628507589997656,0.5967089720555281,11.00751879699248,0.5036009780850899,0.9999333709145501,0.00037678225977592705,10,0.8517609497225258,fixed,0.011928482832784864,2.1074507210364395,1.5566083792830214,0.014187947511875132,0.8823769993706763
1548,21,18.0,400,7,0.5,0.39269908169872414,1.0,0.6,0.1,0.7653668647301796,1.7032061097881637,0.015028624068573082,27.437822262403905,25.22133947756294,11.395250347805572,11.395250347805572,0.4082879920777165,0.09673275182260706,0.7634759812815608,0.7634759812815608,0.005756045207840937,0.005756045207840937,0.6041634580076387,11.909774436090224,0.5660599502471703,0.9959739986450205,0.014533186583463038,10,0.9474120881815487,fixed,0.14666323855380856,1.237505567785447,1.47726544859493,0.09353087819996664,0.26425653139362937
1549,21,18.0,400,7,0.5,1.1780972450961724,1.0,0.01,0.4,1.8477590650225735,1.696928520436341,0.012724488895491118,11.365118103070136,11.438458323067888,17.707269062568738,17.707269062568738,0.3632302321096209,0.29990042665972183,0.9623440068832396,0.9623440068832396,0.5401145278566917,0.5401145278566917,0.5401145278566917,11.32330827067669,0.5407298162633407,0.9980731799337859,0.007660315980978796,10,0.7354577277470555,fixed,0.4769916230346377,0.2029468523025556,1.257419728943923,0.3133765978509735,0.9987763381172021
1550,21,18.0,400,7,2.0,0.39269908169872414,1.0,0.5,0.4,0.7653668647301796,3.6051596948247093,0.04828587165857179,27.437822262403905,27.123293062599487,13.066510760849516,13.066510760849516,0.07239198528874104,0.045433974933113984,0.8300512050743074,0.8300512050743074,0.05025806838563254,0.05025806838563254,0.20638247723272865,12.0,0.3925819353173977,0.9347609628882209,0.14757597001269412,10,0.7854043624640046,fixed,0.7220012953893129,1.0332170074123392,-1.1267212241599873,2.697517550954884,0.0762035224511256
1551,21,18.0,400,7,0.5,1.3744467859455345,1.0,0.1,0.4,1.9615705608064609,1.710230910394123,0.01178786487841811,10.705707161187343,10.886551334268987,16.10933586634663,16.10933586634663,0.39247704939328476,0.3683107184811244,0.8906997344962001,0.8906997344962001,0.2903237583214492,0.2903237583214492,0.2903237583214492,10.646616541353383,0.5651573813369635,0.8850711625591096,0.230287350290792,10,0.6473005885286386,fixed,0.4828666370334639,1.9442650561668293,1.0297551323095597,0.5410411944853368,0.8827980484025372
1552,21,18.0,400,7,0.5,1.1780972450961724,1.0,0.8,0.05,1.8477590650225735,1.7003784031228597,0.012365801749839124,11.365118103070136,11.441908205754405,17.713647971982176,17.713647971982176,0.5230019188984633,0.5342415451865271,0.9595186289852012,0.9595186289852012,0.5407595930682547,0.5407595930682547,0.5407595930682547,11.32330827067669,0.5446690656480027,0.9991900811690758,0.003569590473557826,10,0.7341542641246281,fixed,0.05982936805080366,1.9854359386646945,-1.5285467840594031,3.0993431108542997,0.8885705853937407
1553,21,18.0,400,7,0.5,1.5707963267948966,1.0,0.01,0.05,2.0,1.691991766668433,0.012906478759471308,10.5,10.691991766668433,16.805860589742124,16.805860589742124,0.5859092617435329,0.6709632789552409,0.961440141114484,0.961440141114484,0.2505289809454189,0.2505289809454189,0.2505289809454189,10.466165413533833,0.5426651523380186,0.9999662806811014,0.00020216019214630112,10,0.6828982444746454,fixed,0.058529894070743674,0.19847744023319094,1.529135871350062,0.04166045544483454,0.9987613940983979
